level,group,target,week,mean,p05,p25,p50,p75,p95
state,Abia,cases,35,8691.743407905704,2669.0079427145,3420.0609766284997,5409.222370831928,11844.709058448021,23175.08096319245
state,Abia,hospitalizations,35,86.11532708217949,25.471569063940045,33.32238744366252,55.525499293364525,118.90437561289136,220.5542750390217
state,Abia,deaths,35,6.388906574684434,1.3492150592152252,2.535496213478957,4.553663446624532,7.707909151210061,17.232771338072176
state,Abia,cases,36,6540.295032745158,1314.4053629140722,2010.7455160033824,4515.75644133505,9318.509149530513,17280.512087051764
state,Abia,hospitalizations,36,70.296537636473,20.03852661876522,27.282317586184398,45.83754014815441,94.7357516017951,184.00672533600627
state,Abia,deaths,36,5.2601664847890275,1.3159098873416184,2.120957815995293,3.794460093532506,6.4427812568413305,13.243201700209385
state,Abia,cases,37,5720.189583984096,1597.4229474917086,2182.9972862835834,3768.570508933034,8087.808657671623,15312.750899062314
state,Abia,hospitalizations,37,62.14468087957245,16.896237812693325,24.01979294656088,39.717576499126174,83.48831621848237,162.03187533714217
state,Abia,deaths,37,4.987571441073578,1.1702136482698209,1.8304202354663677,3.492309850769317,5.958961749154235,15.240311788845753
state,Abia,cases,38,5254.69000995769,1500.2265287218033,1998.0849111258226,3380.1695432547285,7042.824698471151,14229.75235066229
state,Abia,hospitalizations,38,57.16594580910368,14.836076575051827,20.45895121607104,37.24710871757027,79.32848377993932,154.36215891387732
state,Abia,deaths,38,3.6525374206784935,0.7975116673689466,1.1970455708894212,2.6475434172474666,4.608266056188917,9.75560125469512
state,Abia,cases,39,5125.802407725693,1463.644858316156,1946.5437317663905,3428.4643434018785,6969.498034492402,13427.356119314976
state,Abia,hospitalizations,39,53.262428904624684,13.067971985551276,19.090637602392896,34.598563882127216,75.27626216926241,143.62546247908605
state,Abia,deaths,39,4.092215826660384,0.8386215336424232,1.3102879706866726,2.6794775881151707,5.235435532628992,12.307350969561814
state,Abia,cases,40,5613.103831340154,1121.8357149811986,1748.538805335436,3807.632144805403,8052.16047661395,15919.204124335856
state,Abia,hospitalizations,40,58.42423500054123,15.249079868007577,21.17101589738425,38.30185788206072,79.53706293702143,162.37910033136527
state,Abia,deaths,40,4.457123735319717,0.888178501314651,1.473730616044118,2.9186258115523662,5.445729416747595,12.701314052652675
state,Abia,cases,41,5794.748997194602,1445.3406937349341,2056.5085924271657,3734.9039601063128,8159.25715221996,15123.608220567248
state,Abia,hospitalizations,41,54.3331367859635,12.74107224938212,19.344751741056115,33.95475620252938,74.70079232911337,143.46521777919077
state,Abia,deaths,41,4.0857357397823435,0.9062099355774447,1.2854890067337505,2.7798628109376686,5.173592827403689,12.025742202570632
state,Abia,cases,42,4812.7827870811425,1415.644086862503,1891.0928895750458,3042.030720257946,6660.924467494106,12606.586054500938
state,Abia,hospitalizations,42,41.603759258644594,8.4020847935896,13.725894218035581,27.85188389042348,57.297952036830345,115.30921724114332
state,Abia,deaths,42,3.2292334749060174,0.8659923440257982,1.0535158908936566,2.1905362183195347,4.090058970494386,9.021673350428168
state,Abia,cases,43,3561.528889136555,1069.6041304402634,1357.2196450102283,2165.383952150589,4908.216795684913,9484.146125974348
state,Abia,hospitalizations,43,32.33729117513131,7.771684119581758,11.526498658656664,20.879783036937624,44.82966617412724,88.02825085563893
state,Abia,deaths,43,2.7945861497262094,0.5562482504812569,0.624954316447426,1.72075241947358,3.5264278945533336,8.628291998233133
state,Abia,cases,44,2271.202865223428,558.939205977078,761.1096765645702,1471.544355853073,3142.127057222654,6489.731448062179
state,Abia,hospitalizations,44,22.853592489266617,5.067713284826391,7.7283715250265015,15.425209215648813,31.790977647811566,63.02930600681256
state,Abia,deaths,44,2.1907089008868703,0.6886045220465047,0.6886045220465047,1.3962571891070974,2.5165766187334153,6.7296390528908105
state,Abia,cases,45,1548.5278747514844,426.03813051894105,582.2381240811322,1013.753112339684,2217.0301575288663,3817.8416357138067
state,Abia,hospitalizations,45,18.34668531445088,5.7938587381211075,7.362370744024445,11.271959503888414,25.424002350047054,50.94294884238413
state,Abia,deaths,45,1.7030999625156928,0.45571248591408664,0.45571248591408664,0.9275042162054881,2.1020564404401467,5.820129372299487
state,Abia,cases,46,994.5657354494489,227.82193420124813,329.94441634767566,682.5480724418285,1415.5102821673886,2714.714764418062
state,Abia,hospitalizations,46,10.416060719961788,2.6288173636711805,3.3302383007095537,6.6220043753265445,14.274742302754571,28.37101100150799
state,Abia,deaths,46,1.1869131125211527,0.3335005879374777,0.3335005879374777,0.39068003635256515,1.3176113409684644,4.159197049559024
state,Abia,cases,47,741.0999523323252,248.17506987270974,316.0777122031931,472.07208597166044,1021.8667106932178,1921.638237986528
state,Abia,hospitalizations,47,7.618763350315792,1.8247982839371666,2.219053866028942,4.870196540073916,10.1700167862373,22.366355420006766
state,Abia,deaths,47,1.144643591669222,0.3083112730701746,0.3083112730701746,0.5167895981604486,1.4094735894355597,3.6844953555920092
state,Abia,cases,48,617.2766214172407,185.12488470260527,243.53918353182175,379.01170166725194,853.7265010232735,1643.8949596534544
state,Abia,hospitalizations,48,5.833050089291103,1.5625695849496741,1.6052944499359039,3.288483261878707,8.122085567726312,15.865774173386297
state,Abia,deaths,48,1.0021713986115646,0.27403371627875234,0.27403371627875234,0.4057815179628885,1.2897651272547104,3.3470717313029508
state,Abia,cases,49,484.0549716346188,126.83740335307625,176.50268841869394,319.0243532069575,696.4666988999193,1245.9347841419712
state,Abia,hospitalizations,49,5.768338692400933,1.7880915495431233,1.7880915495431233,3.26767516700545,7.932488217008287,16.819358808260176
state,Abia,deaths,49,0.5282973893377747,0.0,0.0,0.0,0.5630010241151217,2.6610528710695256
state,Abia,cases,50,429.6034444587734,109.72785104195515,150.64707699182463,282.8758081491645,599.0557376938996,1124.7654982285326
state,Abia,hospitalizations,50,6.381927731117765,1.7908677448859516,1.8975466126274423,3.781559857724244,8.71552994159531,18.44082852917595
state,Abia,deaths,50,0.3861865230963827,0.0,0.0,0.0,0.3738818928210501,2.0437144647124015
state,Abia,cases,51,344.7971698493688,103.4314537040383,132.27119074375398,213.36048663772195,469.34444509184044,900.9037904055378
state,Abia,hospitalizations,51,6.504217681100438,1.7728858449405838,1.8204762858437409,3.936994843322053,9.269922736781018,18.065402809725025
state,Abia,deaths,51,0.4700716658830481,0.0,0.0,0.0,0.4133416164474482,2.503456416263623
state,Abia,cases,52,324.5023239438115,104.77984885769672,132.95406924433874,207.66491967183356,443.89072144107064,808.57203949812
state,Abia,hospitalizations,52,2.705318725107537,0.8315791993157244,0.8315791993157244,1.2456196385529708,3.903615567946834,8.201196787132849
state,Abia,deaths,52,0.47899536378573077,0.0,0.0,0.0,0.4487072193248042,2.3505799707093367
state,FCT,cases,1,2230.5368747507996,529.7155651280225,773.9292686814379,1421.4547090222047,3113.73417184776,6042.897197725755
state,FCT,hospitalizations,1,55.656377677476456,14.97045614334103,21.039817037190524,35.64478039315125,75.31937460352903,155.73871004178815
state,FCT,deaths,1,2.0475217807829336,0.6119477886588249,0.6119477886588249,1.1467209380458894,2.3125766167535664,6.511750252227893
state,FCT,cases,2,2175.9913620672833,648.7499077189466,865.4933784835172,1382.6327722742126,2941.005516653515,5661.340369113245
state,FCT,hospitalizations,2,49.6616757867441,16.556316136496296,21.079225254825122,33.259094635796586,66.0607119655343,129.30242046250916
state,FCT,deaths,2,1.2954754626103837,0.4444888144421595,0.4444888144421595,0.5428119786388003,1.4987905396925507,3.8836568078570264
state,FCT,cases,3,926.6228354056433,230.91561582542548,325.36486642484414,612.9428608493043,1290.0444492537586,2437.9699420807688
state,FCT,hospitalizations,3,15.048232310741644,3.486626779141682,5.28103601230519,9.961566463886378,20.501256041734088,40.87815465733789
state,FCT,deaths,3,1.2935433336094029,0.4500695173785353,0.4500695173785353,0.6262451188023754,1.4610839443944008,4.209475506812216
state,FCT,cases,4,989.6938314281026,260.95742258844626,365.3211958030656,655.3095594458972,1412.6483419553806,2567.2136413749054
state,FCT,hospitalizations,4,16.20747626192314,4.310641203435068,5.796440220534556,9.889633592299031,20.851061635749296,48.2512599612493
state,FCT,deaths,4,1.6333824711177822,0.5936360909005722,0.5936360909005722,0.8288380639694914,1.9573952781749193,4.950758090244916
state,FCT,cases,5,810.2791262815783,220.86302572736156,296.36955312228383,507.82037740606125,1112.7680430475984,2171.7843259131237
state,FCT,hospitalizations,5,14.23134558335919,4.006137380625235,5.261018615237609,9.354947563570306,20.42998854908533,38.46918949859379
state,FCT,deaths,5,1.5236963756629773,0.4900940241014388,0.4900940241014388,0.926969421739821,1.8911011109952756,4.433382017002762
state,FCT,cases,6,951.3811875804621,266.02852482426863,359.20938190192635,614.0330603641887,1293.3878481441966,2401.5489544655366
state,FCT,hospitalizations,6,16.824748493608585,4.089307787291942,5.816950970474929,10.916648448203455,22.38172650133329,47.88383560427013
state,FCT,deaths,6,1.1127542864202906,0.37524564538305594,0.37524564538305594,0.4103867454883639,1.237889818721843,3.8793778171713162
state,FCT,cases,7,1098.3904440967754,341.8902506792864,455.6479882574097,705.3135835218064,1534.001875803658,2660.7962597194432
state,FCT,hospitalizations,7,25.02771727214884,6.453523410261834,9.293332600727874,15.777734892073727,35.410742973126766,65.51914971234007
state,FCT,deaths,7,1.282441939343841,0.3983131282503425,0.3983131282503425,0.5431984785282443,1.3205048468133984,4.446119372070043
state,FCT,cases,8,1017.2344918845065,267.6374892723576,369.79894419826707,642.4431888736342,1348.5310316101159,3056.878944902413
state,FCT,hospitalizations,8,24.180368888099288,6.617956983842966,8.957783860946769,15.737750677890707,33.733058020013054,66.011697660617
state,FCT,deaths,8,1.844137281006602,0.6449804103332498,0.6449804103332498,1.0061472109956069,2.2283426592033493,5.74709608105644
state,FCT,cases,9,1439.7196658236496,389.67261602864295,517.6233397229068,927.6498079130101,2042.4437025621628,3887.4944076018915
state,FCT,hospitalizations,9,28.300502456170385,7.259759389758492,10.532005163376983,17.92900916191321,37.482590941889285,74.78831426117644
state,FCT,deaths,9,2.9384698462931245,0.7310785909901172,0.8056786908290607,1.913200665846932,3.683319602120233,9.173561323149434
state,FCT,cases,10,2201.202291832969,593.5926135000667,800.096192277543,1438.156601657644,3132.0058904181215,5810.7751750703255
state,FCT,hospitalizations,10,51.86026393129995,12.303856621179714,18.13828029524187,34.617518550840096,70.58239817808568,138.87952404742563
state,FCT,deaths,10,1.8810001076789908,0.5228938614303069,0.5228938614303069,1.1890971315986694,2.5284378381591193,5.632976555661088
state,FCT,cases,11,3699.3186068636146,958.574995042844,1326.6316423155713,2412.5746116071623,5016.319934407819,9809.566921133688
state,FCT,hospitalizations,11,52.24439834485541,13.225145503782848,18.6983944982406,34.79458436697594,70.5967273378772,143.52571377686857
state,FCT,deaths,11,3.3674219523362154,0.86008650130739,1.1614689642769513,2.337154807986044,4.404158884495796,8.754718162940902
state,FCT,cases,12,5732.165473002488,1533.7478813723853,2095.7771311480606,3673.8936871724663,8170.855580426364,14868.56009514876
state,FCT,hospitalizations,12,117.87185803412976,31.307172805185893,44.83412542594893,78.19241869034644,157.6843859078644,307.62137628123
state,FCT,deaths,12,6.9414236262082065,1.3732374116321848,2.6443677116703186,4.9732436408826715,8.56794757371297,19.831042487196786
state,FCT,cases,13,14175.810782088476,4381.656124271777,5678.7901594463165,8832.76454554744,19182.072035791767,37297.87907696036
state,FCT,hospitalizations,13,223.88601190932468,69.3640121716733,92.30405372866181,147.80001972861118,310.98259006774015,554.8895083630373
state,FCT,deaths,13,10.916261749675945,2.323337159611467,4.7858088142289965,8.207850660729319,14.026632163058279,27.500382574288523
state,FCT,cases,14,26570.748697029896,6589.316037275804,9237.776753433498,17709.624881522876,36852.144091911905,71183.22308347865
state,FCT,hospitalizations,14,506.8628354327939,152.7446905425258,206.7337001971349,330.92241201999497,682.6013378929474,1343.3739904292736
state,FCT,deaths,14,25.720523642977902,5.805707633809801,11.258689716350727,18.889163018299456,31.73587722351457,65.23892205035659
state,FCT,cases,15,66296.07916599768,15717.655083405676,22263.930148071195,43943.503998906766,94707.65333154451,178009.68953105833
state,FCT,hospitalizations,15,886.8561116891017,217.68775953444174,311.84006441177604,583.2927050319837,1252.726627219492,2375.2141083103315
state,FCT,deaths,15,62.29381156505884,17.20558807535921,29.15990230549303,45.65410844008605,74.5532055064565,158.54240304773234
state,FCT,cases,16,84078.63143501314,24546.28044808205,32134.751897369508,54475.96452851203,119129.12350590846,210725.93548617364
state,FCT,hospitalizations,16,2178.8549156053127,647.7274701271369,864.434022193913,1395.3459360646955,2833.3557440558916,5999.131515937714
state,FCT,deaths,16,117.8284841245875,33.99007865494755,54.66129015268521,87.08588855419903,137.20676273297548,305.5336722634624
state,FCT,cases,17,180738.92143093876,45123.011179273024,64878.83597699643,118211.47826611271,254253.21183696517,491514.0407910081
state,FCT,hospitalizations,17,2520.9773666784167,680.8115595263184,962.0715031994688,1626.729410515617,3423.1462908854364,6718.696849664167
state,FCT,deaths,17,104.80625165379648,32.35371412723118,49.77088696425911,79.01104768678573,116.92341118958734,259.704623181638
state,FCT,cases,18,118082.51544671487,28597.152235709258,38776.05891852821,73607.92020683046,168014.14191802836,309542.78993092047
state,FCT,hospitalizations,18,2116.164591333628,454.48125204773083,671.3631488955264,1383.4700924668941,2946.3116660193114,5998.349581764904
state,FCT,deaths,18,108.20656787172685,25.507778433129783,45.49845331967374,77.32629656315783,131.49269158487823,284.6039237491624
state,FCT,cases,19,74405.27423414982,22977.181327511968,30384.39787056714,48192.61175933901,103651.8700481126,189797.30063048349
state,FCT,hospitalizations,19,1737.8729054777948,469.1231375719208,649.4573960103479,1168.3362905254276,2298.1159112049672,4637.816257664179
state,FCT,deaths,19,63.49396193944888,19.05712665007099,29.94132835333538,47.738078514903094,79.3811408855614,157.21033405467293
state,FCT,cases,20,35718.66281222316,9605.366299397083,13152.898410030435,21860.43074862602,49174.9948083199,98373.56133612037
state,FCT,hospitalizations,20,419.7573630898041,144.55146400451156,189.90027629444026,281.3291055401927,566.4478553778113,1029.768274922322
state,FCT,deaths,20,12.075621392173117,2.7456999671829405,5.077249809232514,8.620591246954941,14.796787186671418,32.26302869870999
state,FCT,cases,21,6940.027692057937,2247.699052543385,2874.742627173937,4402.250028051563,9531.861544110143,17696.229996786573
state,FCT,hospitalizations,21,124.30874850010791,31.23903445943874,44.604363490546405,80.02433316169206,168.73016503931822,338.7543840464515
state,FCT,deaths,21,6.300123299102971,1.342121946090458,2.476121086220494,4.441941481661944,8.072287033485223,17.754449333795765
state,FCT,cases,22,3550.011020782496,1042.0807445228943,1412.9762715158097,2282.4811077468107,4863.78271480639,9424.764544867036
state,FCT,hospitalizations,22,66.48608827030907,19.298488999757062,25.82305107421883,41.4882916857474,91.5412492448824,182.02689261249301
state,FCT,deaths,22,2.5889984737367726,0.6563981038820791,0.658536153558525,1.6360760738464517,3.192775998797936,7.46875638716047
state,FCT,cases,23,4252.293767756218,964.7732512289097,1354.6646488716021,2696.903432575888,5811.213885337367,11694.627825911188
state,FCT,hospitalizations,23,45.27630230623075,11.378831723329185,16.007120716035836,29.348545616975617,62.30736055728649,123.3750053922026
state,FCT,deaths,23,4.255554957621485,1.2423612680617946,1.6143458882531139,2.9633343663408547,5.393381371471178,10.967460447691979
state,FCT,cases,24,5640.856325010886,1891.3942463134167,2420.5224815434276,3553.2652624507596,7584.447503680976,14439.632996886856
state,FCT,hospitalizations,24,103.8052267502401,23.015730133374976,36.21271932073306,70.10674526455546,138.35657540638357,285.77078295583
state,FCT,deaths,24,7.177347177607763,1.4369539789955428,2.712181835037013,5.208837871426565,8.90127871721319,20.113439905631754
state,FCT,cases,25,10981.360591267296,2967.682348206661,4012.851989563299,6960.610874712637,15075.245234500304,28996.660034973986
state,FCT,hospitalizations,25,192.75513135695303,42.656874534819835,65.89451950608783,129.70269025393495,277.24713487083477,513.94543078594
state,FCT,deaths,25,8.009821191542803,2.041644513009591,3.3383479885466905,5.712332435144695,9.37031184033107,22.423546298623176
state,FCT,cases,26,18266.333321195838,3726.441919641228,5551.184555180045,12443.012688812189,26392.792057466017,49303.60069909761
state,FCT,hospitalizations,26,338.33840173520593,109.19668328185874,140.355419104291,210.27674535215752,454.08954697792024,919.6741097337384
state,FCT,deaths,26,14.874550974291974,3.7615769535683348,6.916394514272066,11.021109379109852,17.94399185463423,36.55311744705879
state,FCT,cases,27,24558.63365011864,6241.125701539724,8663.851357603824,16043.99012742754,34178.09580682982,64735.705417216326
state,FCT,hospitalizations,27,419.5448885447676,130.4526343054588,177.2855567695439,287.6501728642359,553.7514024268816,1088.345710609812
state,FCT,deaths,27,23.88081936928008,6.160152178440435,10.547969008954368,17.584550262032437,29.019030872538593,62.19875000611266
state,FCT,cases,28,36742.82110854572,11238.67865144318,14735.917094206005,23489.61463372383,49784.76718222247,101347.92547317212
state,FCT,hospitalizations,28,557.3526356485996,136.0701452376092,202.72230678112697,375.1300621974716,745.8292941538123,1487.0934828517863
state,FCT,deaths,28,36.93596291734008,9.739387124604644,16.25716550273149,27.699063524895966,44.14035984967646,97.11530723762344
state,FCT,cases,29,38220.80260622636,12008.26586137261,15567.16165708863,24424.622102018573,53257.58910067371,98494.17943962116
state,FCT,hospitalizations,29,634.2228111835532,143.71856126642498,220.97354934244478,427.58235985625294,892.008016893194,1701.0594859289163
state,FCT,deaths,29,28.2236058344349,6.811344942764076,12.47830161567387,21.00370229312587,36.27976194408138,70.46282465938349
state,FCT,cases,30,28896.36848619862,5228.085979817759,8821.136899904874,19706.445327650163,40685.993285915705,80475.65631449483
state,FCT,hospitalizations,30,577.9537577935877,161.24166006170944,222.02754009901778,372.49709682501896,814.7214559201054,1500.1936776416326
state,FCT,deaths,30,18.35431515949915,4.772759692277791,8.349910725042943,13.926310550795028,23.464733632713077,44.494167079312945
state,FCT,cases,31,23904.49945506829,5938.806270147151,8153.976106832581,15898.912357066063,34648.02436127006,64416.90317748757
state,FCT,hospitalizations,31,437.58695368083556,119.76832555861962,167.73773308926548,284.13818012268183,598.4525454860327,1147.8606111126746
state,FCT,deaths,31,24.062180009830534,5.943528186055522,10.522244095898426,18.50787169865777,28.12047178340978,58.763838827447955
state,FCT,cases,32,14644.038341997291,3580.462269296426,4961.773304913137,9535.237523120664,20102.38235850892,38816.926511542944
state,FCT,hospitalizations,32,271.07973911721484,58.8716645980709,93.75106073687064,176.21427634083634,371.6311536217306,746.2463247836631
state,FCT,deaths,32,11.60515070144527,2.981366285227498,5.326396486812379,8.834667814921408,14.175595402956787,30.23806515740222
state,FCT,cases,33,9795.139292989055,2000.9505785528738,3025.978895694573,6670.87392238533,13983.528705286059,26636.662052267442
state,FCT,hospitalizations,33,178.2604645780465,49.5623705747991,68.2812362004847,117.60536164196677,240.35278222256022,474.0720231432554
state,FCT,deaths,33,8.074782120974247,1.6179596252571375,3.338133522952636,5.764753384972786,9.769866116883001,22.282395271434172
state,FCT,cases,34,7241.5151765475775,1905.396586429106,2566.172876251556,4639.140232418202,9799.349948970113,19238.107923258038
state,FCT,hospitalizations,34,120.48340409097112,32.7746071921665,45.94553075047291,76.68879011627459,168.14015369601492,311.5486130510686
state,FCT,deaths,34,4.764989024371074,1.16678469275922,1.9096311188485289,3.529762645816353,5.761849127317783,13.62865665698343
state,FCT,cases,35,5938.697056168502,1823.399682942979,2336.5895109676144,3695.77101707866,8093.0987121169055,15835.070778921392
state,FCT,hospitalizations,35,96.18457310242954,28.53130476421478,37.289565736961805,62.05904053325126,132.76361069622757,246.1627882045227
state,FCT,deaths,35,4.56588254769469,1.0119683571960851,1.6517716879830289,3.1654824678354405,5.531300149798506,12.675349627992468
state,FCT,cases,36,4501.176835256662,904.353989422305,1383.62399497992,3107.747750847278,6413.3381393042655,11893.345539690568
state,FCT,hospitalizations,36,77.75135036748605,22.238349837059296,30.23956359588176,50.734950987456706,104.74604048802425,203.3513352181306
state,FCT,deaths,36,3.65084873892164,0.9696792639040042,1.299798874376958,2.532983967242424,4.484502183589727,9.495655875188197
state,FCT,cases,37,3909.068704432066,1091.420282825355,1491.623048809237,2575.2613630896385,5527.185550263857,10464.973423693913
state,FCT,hospitalizations,37,69.16565460461163,18.88629495656648,26.80198762974816,44.24536076537094,92.88339573319186,180.16097887216551
state,FCT,deaths,37,3.1603244833202107,0.8018459979160597,0.9394416921943437,2.0781906197762168,3.768373396140445,10.128078220629659
state,FCT,cases,38,3863.544997953439,1102.8621877193918,1468.940879149698,2485.1972111865034,5178.3727281028705,10462.97004192962
state,FCT,hospitalizations,38,60.75089493939895,15.812153837908323,21.781601701340318,39.60451921708973,84.27963479299129,163.93810849365133
state,FCT,deaths,38,3.0800859591733216,0.6953067366206964,0.9154836833194151,2.1800933000712504,3.8895399643418123,8.377219562777677
state,FCT,cases,39,3510.052971950653,1002.051273225183,1332.7610197572717,2347.643465750711,4772.694379775712,9195.311055422124
state,FCT,hospitalizations,39,63.67087969434261,15.766794888235214,22.94485859078764,41.427850975278695,89.90922586047229,171.3706492658308
state,FCT,deaths,39,3.443650273341531,0.7281398420588445,1.0059259756660555,2.1947357924768007,4.413966684323763,10.554213723934572
state,FCT,cases,40,3573.989966654228,714.0075124813991,1113.0840752589656,2424.2885435333733,5127.150238874145,10136.783646584554
state,FCT,hospitalizations,40,61.33298208869954,16.044575142406096,22.256427411036093,40.225932505007066,83.47986176013983,170.3775410618448
state,FCT,deaths,40,3.0573069692104573,0.6531319347831945,0.8190853088628647,1.8816050537164057,3.7399387834967204,9.075413605525867
state,FCT,cases,41,3741.604047275138,932.9742864522367,1327.6358655367292,2411.4594229482695,5268.4848343997155,9765.71349417399
state,FCT,hospitalizations,41,58.53454319990746,13.784563494737341,20.889723628651872,36.609205682081885,80.44947864909366,154.4358456366857
state,FCT,deaths,41,2.846036785932854,0.6760418693217862,0.7049981464197199,1.8198162701205813,3.6055633155358233,8.717336747492519
state,FCT,cases,42,3319.3037546773417,976.1293987909918,1304.069921790891,2097.928591706861,4594.058356633876,8695.074826334183
state,FCT,hospitalizations,42,46.74063178500809,9.535940117351615,15.501780515897948,31.331310301470605,64.32846119863359,129.3356622335751
state,FCT,deaths,42,2.436413020842877,0.6939734423293568,0.6939734423293568,1.556774800121945,3.0789803394707373,7.030989189310692
state,FCT,cases,43,2358.9663875256642,708.2124276913667,898.7408326639718,1434.1022738764455,3251.0681199867618,6282.352846997984
state,FCT,hospitalizations,43,34.678535591487886,8.388286227043917,12.407043986868722,22.417813835524324,48.051244648911805,94.28645695983622
state,FCT,deaths,43,2.0685711578823405,0.44196614476848217,0.44196614476848217,1.161769419793936,2.596465938360133,6.650143782893055
state,FCT,cases,44,1620.897901630039,398.6844811325034,542.9937182327606,1050.1018348620958,2242.5633968645434,4632.082669148461
state,FCT,hospitalizations,44,22.994054359402227,5.097630751548751,7.779899847558524,15.522176155666553,31.9845606165855,63.40730581146803
state,FCT,deaths,44,1.5439633195254276,0.5332413081955212,0.5332413081955212,0.8556127318113897,1.7231652661388546,4.985674953444938
state,FCT,cases,45,1185.965649276178,326.11873088336284,445.7706776450283,776.3187604233781,1698.050174536315,2924.2999674787534
state,FCT,hospitalizations,45,19.74718735978738,6.214956183258515,7.970147549563621,12.163885080174204,27.344497892456157,54.71816049994763
state,FCT,deaths,45,1.092316318928492,0.33474747575696706,0.33474747575696706,0.41586458749638044,1.2786418963485393,4.0097839367596535
state,FCT,cases,46,764.1652525663203,174.86643135801472,253.3550454815152,524.3568045459622,1087.6919961423623,2086.225885366505
state,FCT,hospitalizations,46,14.612422376559524,3.605967945011874,4.939819449767778,9.455158975283462,19.95247538806936,39.28842994102972
state,FCT,deaths,46,1.264684766142308,0.3485434979585069,0.3485434979585069,0.4534081856019305,1.4221497439785402,4.391908294469409
state,FCT,cases,47,811.2408352741104,271.7262900998823,346.04687016526464,516.7853266892735,1118.5447578946726,2103.359774507558
state,FCT,hospitalizations,47,14.889263720150305,3.389899069349486,4.979985733597454,9.904971778667196,19.75036448773192,42.40731092834458
state,FCT,deaths,47,1.2739965690965762,0.3312435143592102,0.3312435143592102,0.6296086485420345,1.5886906163780636,4.032928861581107
state,FCT,cases,48,533.5916588562285,159.93251373391715,210.44032177694578,327.57636685890304,738.0375799800055,1421.255176185881
state,FCT,hospitalizations,48,13.219778124717262,3.2974562750827054,4.497895655415549,8.049892035959815,18.25013681749686,34.59147280084274
state,FCT,deaths,48,0.5636309876998041,0.0,0.0,0.0,0.7508890052783412,2.537890732740903
state,FCT,cases,49,353.6750032960621,92.47544939662326,128.7909933544261,233.00365972127037,508.99168794741007,910.7659328078595
state,FCT,hospitalizations,49,11.108851973642144,3.2423703060034987,3.9421356864514614,6.738632421087498,15.197400273467004,31.31208149643533
state,FCT,deaths,49,0.6468367411072174,0.0,0.0,0.0,0.7518779679308679,3.1034636352127896
state,FCT,cases,50,585.8975429285923,149.91821616050393,205.6897002894878,385.9128694709367,816.8551347061298,1533.3792840639146
state,FCT,hospitalizations,50,13.648798054460443,3.5972677379244207,4.8202237314853615,8.604590323469864,18.51532295756727,38.05026793085658
state,FCT,deaths,50,0.8741862693523755,0.29330411880317897,0.29330411880317897,0.3121663335555192,0.9894519909014808,3.0509705088858063
state,FCT,cases,51,295.6675274673619,88.59420105634459,113.33648996549994,182.90490467349758,402.5195650796892,772.7644805757257
state,FCT,hospitalizations,51,6.789135276040916,1.8423911605713323,1.9310519864936495,4.130547849473996,9.672551153811044,18.81285467962346
state,FCT,deaths,51,0.5085577631051957,0.0,0.0,0.0,0.47719590495434505,2.6617413731148556
state,FCT,cases,52,488.43243489530744,158.05290125737184,200.41627709456418,312.7531507450882,667.9474484207379,1216.2902783425982
state,FCT,hospitalizations,52,9.15669508966081,2.409503665297193,2.9270795166143166,5.506690829218805,13.20824341674085,25.660500168787863
state,FCT,deaths,52,0.667930772325409,0.0,0.0,0.0,0.751444074635339,3.05075184137328
state,Gombe,cases,1,911.0628765506411,215.91147945512608,315.7253142504336,580.3787566556244,1272.0389717549654,2469.23220906878
state,Gombe,hospitalizations,1,39.28655050210521,10.355262103259076,14.670679467068556,25.05505330253833,53.264355031664536,110.44385096310029
state,Gombe,deaths,1,1.6747438943619133,0.5273353143271063,0.5273353143271063,0.8498992587554705,1.854555018912353,5.473119527218003
state,Gombe,cases,2,2979.8286653527057,888.6650597638215,1185.4393887485498,1893.528523071345,4027.318407905357,7752.115965149573
state,Gombe,hospitalizations,2,12.228784669648977,3.974631633865797,4.74455897082219,7.91350974279783,16.447813954755727,32.90200198370504
state,Gombe,deaths,2,7.090522121848367,1.7163771023717982,2.9078776998626914,4.957511341930854,8.648987165929375,17.8580599747324
state,Gombe,cases,3,1014.1646677513527,252.80200885504902,356.16464552644425,670.8820155821786,1411.8831884628985,2668.140965924194
state,Gombe,hospitalizations,3,10.30425962331054,2.448803851420015,3.4114343611010702,6.698766709114026,14.101231631774475,28.412780005234065
state,Gombe,deaths,3,1.1511760398281674,0.41533624096483807,0.41533624096483807,0.5007426818526595,1.2711543765892839,3.8074439411056424
state,Gombe,cases,4,745.25833493648,196.32424267072147,274.9381727832785,493.377236940063,1063.8565928109329,1933.5541225494956
state,Gombe,hospitalizations,4,9.971639403718225,2.7366327719199623,3.3147550821646505,5.913339978084525,12.872259033292405,30.26741607742688
state,Gombe,deaths,4,1.9630425165377379,0.6793955344975476,0.6793955344975476,1.0930405563702816,2.384634419191166,5.810432410290731
state,Gombe,cases,5,1257.902297845074,343.27592655464844,460.4431724018908,788.5619664748587,1727.289442236166,3370.6178464382397
state,Gombe,hospitalizations,5,11.721711157049489,3.340391400699737,4.22055305519668,7.63414668786236,16.868720581740607,31.91013978485046
state,Gombe,deaths,5,1.3782805582541668,0.45695814528417267,0.45695814528417267,0.7966845741324313,1.6956300965546367,4.066024164775506
state,Gombe,cases,6,1022.1721643503053,285.8768905251325,385.98392797552185,659.7487797176314,1389.6003534772062,2580.131636948029
